date,action,symbol,price,quantity,reason,predicted_return,partial_ratio,hold_days
20231103,sell,600186.SH,7.7,2441.5132882313833,take_profit,,0.5,9.0
20231103,sell,002038.SZ,11.35,2846.5596728691435,stop_loss_next_open,,1.0,2.0
20231106,buy,603123.SH,13.08,2825.7780087912433,open,20.040925979614258,,
20231106,buy,600525.SH,5.29,6986.9898591662495,open,10.692264556884766,,
20231108,sell,600186.SH,7.03,2441.5132882313833,short_trend_break_2x,,1.0,12.0
20231109,sell,603123.SH,12.54,2825.7780087912433,stop_loss,,1.0,4.0
20231110,buy,000598.SZ,5.47,6779.998140823132,open,2.5659561157226562,,
20231122,sell,600525.SH,5.35,3493.4949295831248,take_profit,,0.5,12.0
20231124,sell,002590.SZ,13.52,1398.9038889574654,short_trend_break_2x,,1.0,33.0
20231128,buy,000007.SZ,4.97,7765.67079223484,open,0.4348249137401581,,
20231129,sell,000007.SZ,4.89,7765.67079223484,stop_loss,,1.0,2.0
20231130,buy,000007.SZ,4.91,7835.261324792543,open,0.3351878225803375,,
20231204,sell,000007.SZ,4.99,3917.6306623962714,take_profit,,0.5,3.0
20231205,sell,000007.SZ,4.95,3917.6306623962714,short_trend_break_2x,,1.0,4.0
20231218,sell,603168.SH,12.73,1535.2172143183905,take_profit,,0.5,32.0
20231218,sell,600525.SH,4.99,3493.4949295831248,stop_loss,,1.0,27.0
20231219,buy,000009.SZ,11.6,3349.781350946036,open,0.5647051334381104,,
20231222,sell,603168.SH,10.33,1535.2172143183905,backtest_end,,1.0,36.0
20231222,sell,000598.SZ,5.66,6779.998140823132,backtest_end,,1.0,27.0
20231222,sell,000009.SZ,11.65,3349.781350946036,backtest_end,,1.0,4.0
